0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,Sub-task B
-0.6655741214865579,0.6023340684728671,0.538863743526672,0.2469670105798756,0.14322367941561087,0.25223021018072866,-0.7537295522852308,-0.393222734151267,0.3733754771805404,-0.0225067320466229,-1.0837905498806937,-0.5005223472472026,0.059661002388498696,-0.7358363891529224,-0.07949236640459414,0.6129379954922645,0.5788922189916393,-0.29110449562424123,-0.6685227543411436,-0.36774635909696146,0.2833107419828223,-0.6984575668924786,-0.8180511310239237,0.0636805539447934,0.33320736281187185,-0.10110769794705074,1.123724082301699,0.24224386515044719,0.18376044190417853,-0.4864019158622728,0.044991200912953916,0.609082434638538,-0.16261077121862327,1.825438385789508,-1.0524082288136882,-0.3581768811462798,0.8060469747378762,-0.3526727855073525,0.5156942972759985,0.5097682494184037,-1.17499164271928,-0.322850298949391,-0.6156171859010962,0.1641820345903204,-0.10191298263686657,-0.5686818006562449,1.3785051970289097,-1.2474308287772065,0.49775408165854285,0.13825672705456374,1
-1.0429624198832569e+93,-9024730090815728.0,2.5065608853566176e-297,9.836415958363393e-299,9.836415958363393e-299,2.4929476682588762e-297,9.836415958363393e-299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56575653125701e-292,1
-0.2772455374437615,0.9073080076958355,0.1850716430885708,0.5164720889205309,0.972490779675453,0.6705170751696325,-1.194959193552983,-0.8171091824167248,-0.44248032510755464,-0.9261612952748997,0.3530610173124637,-0.44963510399248846,0.11253332394060211,0.14634744243862954,-0.1804025454127991,0.12503347088855002,-0.4510319744797144,0.15084714190842807,-1.3776429623464008,0.7058246314568661,0.5998259288741365,0.130368114181567,-0.5591585591282978,-0.16911007148958346,0.05393525260061308,-0.3447603459203328,1.1982811893657324,-0.2918972839851394,-0.29652310408985905,0.39132402330169724,-0.1507008603053088,1.3056887010531948,0.31227310433663075,1.8520855326072754,-0.22919524436165237,-0.7560512999931467,0.6007755438749769,-0.2794018470987446,0.4790878318819927,-0.1748003158880386,-0.34505159086180104,-1.4977851351328393,-0.08176369967410653,1.1002915592519695,0.4201659833808152,-0.5364937241848063,2.6221722254688853,-0.5941579482844315,0.15745232193528635,0.7278034036009999,1
-2.4832438568648972e+91,-214874525971802.62,-0.20389043353497982,0.6724560903385282,0.5581400382022063,0.22830999509564467,-0.2878325047592322,-0.7838270089456013,0.19998500265535854,-0.9384158604911396,0.3504478272738024,-0.5285509818543991,-0.28763490270024966,-0.2046987951866218,0.2525089570276794,-0.21872925119740622,-0.41331266136174755,-0.020711236877278202,-0.25646220617705867,-0.10239655879281816,0.13896787006940162,-0.1256771818956449,0.03249821273077812,-0.0009427450685983612,-0.14635840073848763,0.12333417918887876,0.6300040610311997,-0.04713914534520535,0.44182272001524414,0.16212634990612665,0.47706810873933136,0.19322195322075414,-0.12258593205894742,1.064594526109951,0.11518806746850412,-0.21805582273130616,-0.45929799211167155,0.02635573198564262,0.27011118385763394,0.36816005648246836,-0.13400674420630648,-0.6813775336236826,-0.4794246061217217,0.15284571353168713,0.7407918563500667,-0.0349589003959582,0.9372584614015761,-0.42091550136960687,0.22537779899790794,-0.4356373947645937,1
-0.2795998346628388,1.3308791486980844,-0.06892272858621394,1.504478804327092,0.800558712298889,0.20321195092693872,0.4290088034073103,-0.6936651319210573,0.052553143067361724,-0.949267934373383,-0.3458303839042461,-0.9308929877436402,-0.8311780318187071,0.47238519599676376,-0.43677881479989583,0.1233593051993138,-0.8754467462071108,-0.0312228272840091,-0.3491915038711127,-0.17000748376238217,-0.04280487558450466,-0.6724892962459174,-0.3570944873390576,0.09054445842636616,0.019069148693681027,-0.8788884196321539,0.28128735364960433,0.4961455926530359,0.29214719084823104,-0.17006273478312053,1.1510539250767882,0.45030111679342055,0.07678644262902407,0.686332662165313,-0.702010500814851,-0.2358833983110613,0.6254305809308613,0.47680192297385704,0.5454348083975958,0.2344181827170098,-0.21602380297282642,-0.6402275293860265,-0.0573023706695796,0.6361909276520507,-0.5212575892005057,-0.2806448630794499,0.9600969651389782,-0.7497757252589395,0.042459202536452016,-0.10669271867248603,1
-4.966487713729794e+90,-42974905194359.72,-0.24500227980315686,1.6306553134694695,0.6297051784892876,0.5114696276507207,0.5078824179867902,0.15401441263301033,-0.7167469386898336,-0.8862491096769061,1.0442031460392864,-0.07892532857755823,-0.31898570229698503,-0.7473337817404951,0.5158062953679334,-0.3097453546045082,0.5547673130607499,0.11453698626497673,0.8038105985061044,-1.1022638700547671,-0.1995769008461918,-0.7502851990095916,-0.1276753123450492,-0.5219109760242558,-0.2090639122140904,-1.0298346937589702,0.9930905546283437,0.4776390165267956,0.7246618951249513,-0.30501213024059926,0.6017512822989375,0.24584351458830672,-0.1723111738051687,0.25215274734156473,-0.25319901599238315,-0.519464080935965,-0.21518992312429916,-0.6401535474257323,0.2518713375996976,0.3101633464119264,-0.2376465525389427,-1.1965481109518026,-1.1688044061972982,1.020800477869454,0.483901902854753,0.053443269156629135,0.9310298073859442,-0.8205373946932101,1.0040180565761623,-0.525023674006973,1
0.23897590756859283,1.621322400087176,-0.0016409103542608938,0.7899657281878196,2.1030462896364974,-0.1613615409361921,0.3864939937094745,-0.508428566156448,-0.8874542685937876,-0.5562883828111898,-0.5683643583226868,-1.3498990718761146,-0.29413322544511145,0.15204935660123886,0.4600596573930703,0.12679601772038357,-0.2007444822432679,1.2336546761173828,-0.5653381203980817,-0.5222875591620502,-0.20093236704966963,-0.6755053204418084,0.4784343880191947,-0.17128473521587007,0.1708366634558142,-1.355985892654468,0.5335636893696756,0.3311006486473679,1.99311833865425,-0.14846022963534483,0.8588159990111156,0.36935571732348865,0.4026228447833471,1.704168995037712,-0.4059750632411082,-0.9982114542168187,-0.2803681276845553,-0.30482772959846616,0.3019266943544906,-0.10971484354479999,0.2785563338009037,-0.6798998981662946,-0.07093359902554157,0.7654359245368664,0.04462850964581744,-0.37306996043286256,1.5115270005923676,-1.2162299945090098,-0.20545051210162335,-0.4439041731774141,1
-3.1040548210811214e+89,-2685931574645.9165,-0.6684179321629926,0.37369429928949105,-0.20681772363993028,0.17819080169512225,-0.5247638881051292,-0.2103793209917577,0.1065657409318235,-0.6574943670736892,0.6466566649413878,-0.03578521286641867,0.04981504556406954,-0.11457841365731189,-0.30796999621559823,0.1670269620355352,0.7698884370400005,0.15590692407845164,-0.07920787710810101,-0.5193249454233972,0.22103368435387633,-1.254529696313243,0.6861117319927351,0.3503440677094096,-0.3164897688218237,-0.6660092234666948,0.5359858455790562,0.9572452907927246,1.0640420509184922,0.1686839921710392,0.8985000615619356,0.015441824668821602,-0.6927930183043437,1.3727462686864393,-0.08612438051301674,0.2903859423376465,-0.30045371110096486,0.16372446403530333,-0.04255836425304768,0.16921707925586296,-0.24939834366031433,-0.7107086961132674,-0.8793107754905664,0.47486098105132224,-0.00793011394513693,-0.14958392355446926,1.3552278566395952,-1.2522694928826588,0.6984142084342325,-0.40024480813715074,1
-0.818235491509776,3.303102142328081,-0.4081711415916723,0.4892717691900931,2.301227993323211,-0.15841773062783995,0.046643538186937276,-1.2923122569904932,-0.4546254250001901,-1.1698718879648455,0.2571855422090819,-2.1626444641986544,-0.4247552696507769,0.8837140141940121,-0.4302790018934286,1.6537186013004002,-0.6174840354563873,-0.34701448854020994,-1.0527854120107067,-1.504721831928163,-0.6502339079012626,0.47360261260262504,-0.04509615483129969,-1.1533593535554083,1.9643509151647982,-3.1270898708115107,1.317377285141465,0.2957402713654636,3.144827895233839,-1.5275266969205006,1.2860841464796822,1.344795325420565,0.7976370116153171,1.764637430325187,-1.6342542962199285,-0.6005249727409885,-0.38760949001785294,-0.3036768998809492,2.1363197187990703,-0.8398087399338073,-0.4348139893802485,-0.7590556189366534,-1.550229448825651,1.131386806971711,-0.5891516717621109,-1.1728467529591076,2.9450853454333705,-0.5457570745680612,0.20048876888516248,-2.203688037198715,1
-1.397942013555853e+105,-1.2096360438718e+28,-3010286750217011.0,1682969507030630.5,-931424223118404.2,802500028115002.5,-2363326450927752.5,-947464231624938.0,479929431151021.1,-2961091386551267.0,2912282715266682.0,-161162271330577.0,224347020639787.88,-516015301051772.4,-1386973560197861.2,752222563984062.2,3467269278170200.0,702142365184195.0,-356720565828851.75,-2338831630693015.0,995447218492445.2,-5649899472841543.0,3089972540537007.5,1577809412787561.0,-1425343204932539.8,-2999438890629920.0,2413865654425697.5,4311049534916276.5,4792019384023060.0,759685164284859.8,4046484542442701.0,69543795824425.5,-3120062379080323.5,6182299584130487.0,-387869727985937.0,1307782021705455.0,-1353123221356388.0,737349435220826.2,-191665833391523.38,762085975081428.1,-1123190287575410.5,-3200747418984682.0,-3960063680842176.5,2138583737315523.0,-35714058208324.25,-673666102380524.5,6103403670164197.0,-5639720421513782.0,3145377968854669.5,-1802542368783447.8,1
