0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.03571449965238571,0.035714492201805115,0.035714492201805115,0.035714492201805115,0.035714492201805115,0.5357115864753723,0.03571451082825661,0.035714492201805115,0.035714492201805115,0.035714492201805115,0.035714492201805115,0.035714492201805115,0.035714492201805115,0.035714492201805115,9,2
0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,35,4
0.7678529620170593,0.017857445403933525,0.017857445403933525,0.017857445403933525,0.017857445403933525,0.017857493832707405,0.017857445403933525,0.017857445403933525,0.017857616767287254,0.017857445403933525,0.017857445403933525,0.017857445403933525,0.017857445403933525,0.017857445403933525,25,5
0.0016612523468211293,0.001661238493397832,0.0866488665342331,0.0016612396575510502,0.042266134172677994,0.0016612407052889466,0.0016612391918897629,0.03802589699625969,0.16321665048599243,0.058207351714372635,0.0016612703911960125,0.0016612452454864979,0.5983451008796692,0.001661248505115509,540,83
0.007936854846775532,0.11905109137296677,0.007936854846775532,0.12313272058963776,0.1199568435549736,0.007936854846775532,0.007936859503388405,0.5584906339645386,0.007936869747936726,0.007936854846775532,0.007936854846775532,0.007936854846775532,0.007936859503388405,0.007937007583677769,105,15
0.035714779049158096,0.035714808851480484,0.035714779049158096,0.035714779049158096,0.035714779049158096,0.5357076525688171,0.03571479395031929,0.035714779049158096,0.035714779049158096,0.035714779049158096,0.035714779049158096,0.035714779049158096,0.03571478649973869,0.035714976489543915,29,5
0.01785745657980442,0.01785745657980442,0.5178517699241638,0.26785844564437866,0.01785745657980442,0.01785745657980442,0.01785745657980442,0.017857467755675316,0.01785745657980442,0.01785777509212494,0.01785745657980442,0.01785745657980442,0.01785745657980442,0.01785745657980442,28,5
0.005952674429863691,0.005952627398073673,0.17509767413139343,0.00595268327742815,0.005952650681138039,0.23689444363117218,0.005952615290880203,0.005952618084847927,0.005952618084847927,0.005952628329396248,0.005952619947493076,0.005952615290880203,0.19011704623699188,0.33836445212364197,130,22
0.023809630423784256,0.023809630423784256,0.35714268684387207,0.023809630423784256,0.35714173316955566,0.023809630423784256,0.023809630423784256,0.023809630423784256,0.023809652775526047,0.023809630423784256,0.023809630423784256,0.023809630423784256,0.023809630423784256,0.023809656500816345,15,3
0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,10,1
0.035715971142053604,0.035715438425540924,0.035715438425540924,0.035715438425540924,0.035715438425540924,0.035715438425540924,0.035715438425540924,0.5356985926628113,0.035715438425540924,0.035715438425540924,0.03571547567844391,0.035715438425540924,0.03571556136012077,0.035715438425540924,17,3
0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,4,1
0.023809796199202538,0.35714083909988403,0.023809796199202538,0.3571416139602661,0.023809796199202538,0.023809796199202538,0.023809796199202538,0.023809796199202538,0.023809796199202538,0.023809796199202538,0.023809796199202538,0.023809796199202538,0.023809796199202538,0.023809796199202538,18,3
0.03571437671780586,0.03571437671780586,0.03571437671780586,0.03571437671780586,0.03571437671780586,0.5357130765914917,0.03571437671780586,0.03571437671780586,0.03571437671780586,0.03571437671780586,0.03571437671780586,0.03571437671780586,0.03571437671780586,0.03571437671780586,3,1
0.005102554336190224,0.00510255666449666,0.005102554336190224,0.005102580413222313,0.005102616269141436,0.005102558061480522,0.0811769887804985,0.07934598624706268,0.2748223543167114,0.005102554336190224,0.0051025571301579475,0.08109484612941742,0.28665220737457275,0.15608705580234528,143,21
0.017857758328318596,0.017857758328318596,0.017857888713479042,0.2678486108779907,0.017857758328318596,0.2583889067173004,0.017857780680060387,0.017857758328318596,0.017857758328318596,0.017857789993286133,0.017857758328318596,0.017857758328318596,0.2773269712924957,0.017857758328318596,34,6
0.008928902447223663,0.008928912691771984,0.008928871713578701,0.1339230239391327,0.008928871713578701,0.1469326764345169,0.008928900584578514,0.008928894996643066,0.008928871713578701,0.30923405289649963,0.3206213414669037,0.008928871713578701,0.00892888754606247,0.008928914554417133,117,19
0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,53,6
0.25543907284736633,0.011905216611921787,0.011905216611921787,0.011905224062502384,0.2683729827404022,0.011905216611921787,0.011905216611921787,0.011905216611921787,0.17857477068901062,0.17856082320213318,0.011905361898243427,0.011905216611921787,0.011905231513082981,0.011905216611921787,77,19
0.014286020770668983,0.014286017045378685,0.01428607851266861,0.014286035671830177,0.614284098148346,0.014286044053733349,0.014286123216152191,0.014286017045378685,0.014286017045378685,0.014286017045378685,0.01428610272705555,0.014286017045378685,0.014286017045378685,0.21428340673446655,69,9
0.01785741001367569,0.01785741001367569,0.01785741001367569,0.01785741001367569,0.01785741001367569,0.5178532004356384,0.01785741001367569,0.01785741001367569,0.2678578197956085,0.01785741001367569,0.01785741001367569,0.01785741001367569,0.01785743236541748,0.01785741001367569,47,9
0.014286229386925697,0.014286202378571033,0.014286202378571033,0.014286202378571033,0.3748839199542999,0.2023068368434906,0.26566100120544434,0.014286202378571033,0.014286202378571033,0.014286217279732227,0.014286202378571033,0.014286202378571033,0.014286202378571033,0.014286202378571033,31,6
0.014286019839346409,0.014286019839346409,0.014286036603152752,0.014286063611507416,0.014286019839346409,0.014286019839346409,0.014286091551184654,0.2142738401889801,0.38323166966438293,0.24534809589385986,0.014286019839346409,0.014286019839346409,0.014286051504313946,0.014286019839346409,49,9
0.0071432036347687244,0.007143128663301468,0.4071464240550995,0.007143112830817699,0.007143121212720871,0.007143136579543352,0.007143133785575628,0.20713870227336884,0.007143134716898203,0.007143112830817699,0.007143112830817699,0.007143121678382158,0.10452397912740707,0.20975956320762634,122,20
0.003246971871703863,0.11063278466463089,0.003246946493163705,0.16588743031024933,0.0032469441648572683,0.15054883062839508,0.0032469616271555424,0.29801294207572937,0.0032469441648572683,0.16118082404136658,0.0032469434663653374,0.08776158094406128,0.0032469495199620724,0.003246951848268509,288,38
0.01190535631030798,0.011905341409146786,0.011905341409146786,0.011905362829566002,0.17857348918914795,0.011905341409146786,0.011905341409146786,0.011905341409146786,0.011905359104275703,0.011905341409146786,0.011905341409146786,0.011905341409146786,0.5119134187698364,0.1785542517900467,64,10
0.035714346915483475,0.035714346915483475,0.03571445494890213,0.035714346915483475,0.035714346915483475,0.035714346915483475,0.035714346915483475,0.035714346915483475,0.535713255405426,0.035714488476514816,0.035714346915483475,0.035714346915483475,0.035714346915483475,0.035714346915483475,21,3
0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.0714285746216774,22,3
0.010204878635704517,0.010204878635704517,0.010204878635704517,0.010204898193478584,0.16274182498455048,0.010204884223639965,0.010205148719251156,0.010204878635704517,0.010204878635704517,0.010204878635704517,0.7147993445396423,0.010204878635704517,0.010204878635704517,0.010204878635704517,77,9
0.0357147753238678,0.0357147753238678,0.035714782774448395,0.0357147753238678,0.0357147753238678,0.0357147753238678,0.035715147852897644,0.0357147753238678,0.0357147753238678,0.5357074737548828,0.03571486100554466,0.0357147753238678,0.0357147753238678,0.0357147753238678,13,2
0.007143080700188875,0.007143132388591766,0.007143080700188875,0.007143080700188875,0.007143116556107998,0.007143080700188875,0.007143089082092047,0.007143084425479174,0.10713577270507812,0.3954387605190277,0.007143097929656506,0.0071430993266403675,0.41885146498680115,0.007143080700188875,112,18
0.0178577471524477,0.017857735976576805,0.2678478956222534,0.017857735976576805,0.017857735976576805,0.017857735976576805,0.0178577471524477,0.01785774901509285,0.017857735976576805,0.017857735976576805,0.017857735976576805,0.517859160900116,0.017857778817415237,0.017857735976576805,17,3
0.001428749761544168,0.0014287399826571345,0.11095034331083298,0.026984240859746933,0.001428747782483697,0.42084211111068726,0.0014287454541772604,0.0014287522062659264,0.0014287411468103528,0.03360605984926224,0.0014287447556853294,0.07747936248779297,0.3187078833580017,0.0014287582598626614,1108,140
0.014286183752119541,0.014286183752119541,0.014286183752119541,0.21428705751895905,0.014286183752119541,0.01428623590618372,0.014286183752119541,0.014286183752119541,0.21427178382873535,0.014286274090409279,0.014286183752119541,0.014286183752119541,0.014286184683442116,0.41429296135902405,27,4
0.03571484982967377,0.5357069373130798,0.03571484982967377,0.03571484982967377,0.03571484982967377,0.03571484982967377,0.03571484982967377,0.03571484982967377,0.03571484982967377,0.03571484982967377,0.03571484982967377,0.03571484982967377,0.03571484982967377,0.03571484982967377,3,1
0.03571436554193497,0.03571436554193497,0.035714492201805115,0.03571436554193497,0.03571436554193497,0.03571436554193497,0.03571436554193497,0.03571436554193497,0.03571436554193497,0.03571436554193497,0.035714518278837204,0.03571436554193497,0.5357129573822021,0.03571437671780586,4,1
0.02380964532494545,0.02380964532494545,0.35714033246040344,0.02380964532494545,0.02380964532494545,0.02380964532494545,0.02380964532494545,0.02380964532494545,0.02380964532494545,0.35714390873908997,0.02380964532494545,0.02380964532494545,0.02380964532494545,0.02380964532494545,25,5
0.010204346850514412,0.010204233229160309,0.010204233229160309,0.16166973114013672,0.010204237885773182,0.010204233229160309,0.010204248130321503,0.010204233229160309,0.010204233229160309,0.01020427979528904,0.010204233229160309,0.7158792614936829,0.0102042555809021,0.010204233229160309,212,29
0.010204281657934189,0.010204317979514599,0.1530623883008957,0.010204281657934189,0.2959185242652893,0.010204281657934189,0.2959195077419281,0.010204281657934189,0.010204467922449112,0.15305644273757935,0.010204341262578964,0.010204281657934189,0.010204290971159935,0.010204281657934189,179,31
0.023809712380170822,0.023809712380170822,0.690473735332489,0.023809712380170822,0.023809712380170822,0.023809712380170822,0.023809712380170822,0.023809712380170822,0.02380971424281597,0.023809712380170822,0.023809712380170822,0.023809712380170822,0.023809712380170822,0.023809712380170822,20,3
0.5357083082199097,0.03571472316980362,0.03571472316980362,0.03571472316980362,0.03571472316980362,0.03571472316980362,0.03571472316980362,0.03571472316980362,0.03571472316980362,0.035715021193027496,0.03571472316980362,0.03571472316980362,0.03571472316980362,0.03571472316980362,24,4
0.008929217234253883,0.008929217234253883,0.008929217234253883,0.34370046854019165,0.008929327130317688,0.00892922654747963,0.008929217234253883,0.13393107056617737,0.008929391391575336,0.008929218165576458,0.008929217234253883,0.008929217234253883,0.008929217234253883,0.42414674162864685,147,22
0.0029765006620436907,0.06392174959182739,0.0029764750506728888,0.4625915288925171,0.0029764941427856684,0.0029764750506728888,0.17380674183368683,0.0029764811042696238,0.07000245153903961,0.0029765062499791384,0.0029765088111162186,0.0029764838982373476,0.2028890997171402,0.0029764845967292786,263,40
0.02380967326462269,0.02380967326462269,0.02380967326462269,0.02380967326462269,0.023809747770428658,0.02380967326462269,0.3571418523788452,0.02380967326462269,0.02380967326462269,0.02380967326462269,0.35714200139045715,0.02380967326462269,0.023809680715203285,0.02380967326462269,13,3
0.03571455925703049,0.5357100963592529,0.03571455925703049,0.03571455925703049,0.03571481257677078,0.03571455925703049,0.03571455925703049,0.03571455925703049,0.03571455925703049,0.03571455925703049,0.03571467474102974,0.035714711993932724,0.03571467846632004,0.03571455925703049,36,5
0.5178585648536682,0.017857303842902184,0.017857303842902184,0.01785733364522457,0.017857307568192482,0.017857303842902184,0.017857348546385765,0.267853707075119,0.017857303842902184,0.017857303842902184,0.017857303842902184,0.017857316881418228,0.01785733737051487,0.017857303842902184,19,4
0.0357145294547081,0.0357145294547081,0.0357145294547081,0.0357145294547081,0.0357145294547081,0.0357145294547081,0.035714566707611084,0.0357145294547081,0.0357145294547081,0.5357111096382141,0.0357145294547081,0.0357145294547081,0.0357145294547081,0.0357145294547081,15,5
0.014285800978541374,0.014285800978541374,0.014285858720541,0.014285800978541374,0.014285800978541374,0.014285800978541374,0.014285800978541374,0.014285800978541374,0.014285816811025143,0.014285800978541374,0.8142845630645752,0.014285800978541374,0.014285800978541374,0.014285808429121971,131,17
0.010204395279288292,0.010204244405031204,0.010204244405031204,0.010204244405031204,0.010204247198998928,0.010204251855611801,0.010204305872321129,0.010204263962805271,0.010204381309449673,0.0102042555809021,0.010204244405031204,0.010204254649579525,0.8673444390296936,0.010204244405031204,84,12
0.035714536905288696,0.035714536905288696,0.035714536905288696,0.035714536905288696,0.035714536905288696,0.035714536905288696,0.035714536905288696,0.035714536905288696,0.035714536905288696,0.035714536905288696,0.035714536905288696,0.5357109904289246,0.035714536905288696,0.035714536905288696,22,3
0.01428598165512085,0.01428598165512085,0.01428598165512085,0.01428598165512085,0.014286032877862453,0.21428677439689636,0.01428598165512085,0.01428598165512085,0.21428649127483368,0.01428598165512085,0.41428086161613464,0.01428598165512085,0.014286010526120663,0.01428598165512085,57,11
