0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Sub-task B
0.019230779260396957,0.019230779260396957,0.019230779260396957,0.019230779260396957,0.019230779260396957,0.019230779260396957,0.019230779260396957,0.5192304849624634,0.019230779260396957,0.019230779260396957,0.019230779260396957,0.019230779260396957,0.019230779260396957,0.019230779260396957,0.019230779260396957,0.019230779260396957,0.019230779260396957,0.019230779260396957,0.019230779260396957,0.019230779260396957,0.019230779260396957,0.019230779260396957,0.019230779260396957,0.019230779260396957,0.019230779260396957,0.019230779260396957,12,2,1
0.009615421295166016,0.009615421295166016,0.009615421295166016,0.009615421295166016,0.009615421295166016,0.009615421295166016,0.009615421295166016,0.009615421295166016,0.009615421295166016,0.009615421295166016,0.315817266702652,0.009615421295166016,0.45341262221336365,0.009615421295166016,0.009615421295166016,0.009615421295166016,0.009615421295166016,0.009615421295166016,0.009615421295166016,0.009615421295166016,0.009615421295166016,0.009615421295166016,0.009615421295166016,0.009615421295166016,0.009615421295166016,0.009615421295166016,19,4,1
0.20769433677196503,0.007692443672567606,0.007692443672567606,0.007692443672567606,0.007692443672567606,0.007692443672567606,0.007692443672567606,0.20769529044628143,0.007692443672567606,0.007692443672567606,0.007692443672567606,0.007692443672567606,0.007692443672567606,0.20768123865127563,0.007692443672567606,0.20769533514976501,0.007692443672567606,0.007692443672567606,0.007692443672567606,0.007692443672567606,0.007692443672567606,0.007692443672567606,0.007692443672567606,0.007692443672567606,0.007692443672567606,0.007692443672567606,60,12,0
0.01282067596912384,0.346150666475296,0.01282067596912384,0.01282067596912384,0.01282067596912384,0.01282067596912384,0.01282067596912384,0.01282067596912384,0.01282067596912384,0.01282067596912384,0.01282067596912384,0.01282067596912384,0.01282067596912384,0.01282067596912384,0.01282067596912384,0.3461530804634094,0.01282067596912384,0.01282067596912384,0.01282067596912384,0.01282067596912384,0.01282067596912384,0.01282067596912384,0.01282067596912384,0.01282067596912384,0.01282067596912384,0.01282067596912384,32,5,1
0.004807773977518082,0.004807773977518082,0.004807773977518082,0.004807773977518082,0.004807773977518082,0.004807773977518082,0.004807773977518082,0.004807773977518082,0.12980638444423676,0.004807773977518082,0.004807773977518082,0.004807773977518082,0.004807773977518082,0.004807773977518082,0.004807773977518082,0.004807773977518082,0.004807773977518082,0.004807773977518082,0.004807773977518082,0.004807773977518082,0.004807773977518082,0.004807773977518082,0.004807773977518082,0.004807773977518082,0.7548070549964905,0.004807773977518082,106,21,1
0.01923077367246151,0.01923077367246151,0.01923077367246151,0.01923077367246151,0.01923077367246151,0.01923077367246151,0.01923077367246151,0.01923077367246151,0.01923077367246151,0.01923077367246151,0.01923077367246151,0.01923077367246151,0.01923077367246151,0.01923077367246151,0.5192306041717529,0.01923077367246151,0.01923077367246151,0.01923077367246151,0.01923077367246151,0.01923077367246151,0.01923077367246151,0.01923077367246151,0.01923077367246151,0.01923077367246151,0.01923077367246151,0.01923077367246151,13,3,1
0.007692321203649044,0.007692321203649044,0.007692321203649044,0.007692321203649044,0.007692321203649044,0.007692321203649044,0.007692321203649044,0.007692321203649044,0.8076919913291931,0.007692321203649044,0.007692321203649044,0.007692321203649044,0.007692321203649044,0.007692321203649044,0.007692321203649044,0.007692321203649044,0.007692321203649044,0.007692321203649044,0.007692321203649044,0.007692321203649044,0.007692321203649044,0.007692321203649044,0.007692321203649044,0.007692321203649044,0.007692321203649044,0.007692321203649044,29,4,1
0.0192307960242033,0.0192307960242033,0.0192307960242033,0.0192307960242033,0.0192307960242033,0.0192307960242033,0.0192307960242033,0.0192307960242033,0.0192307960242033,0.0192307960242033,0.0192307960242033,0.0192307960242033,0.0192307960242033,0.0192307960242033,0.0192307960242033,0.0192307960242033,0.0192307960242033,0.0192307960242033,0.0192307960242033,0.0192307960242033,0.0192307960242033,0.0192307960242033,0.0192307960242033,0.0192307960242033,0.51923006772995,0.0192307960242033,6,1,1
0.009615631774067879,0.009615631774067879,0.009615631774067879,0.009615631774067879,0.009615631774067879,0.009615631774067879,0.009615631774067879,0.009615631774067879,0.009615631774067879,0.009615631774067879,0.009615631774067879,0.2997506558895111,0.009615631774067879,0.009615631774067879,0.009615631774067879,0.009615631774067879,0.009615631774067879,0.2194734811782837,0.009615631774067879,0.009615631774067879,0.009615631774067879,0.009615631774067879,0.009615631774067879,0.009615631774067879,0.25961634516716003,0.009615631774067879,26,5,1
0.006410286761820316,0.006410286761820316,0.006410286761820316,0.1730768233537674,0.006410286761820316,0.006410286761820316,0.006410286761820316,0.006410286761820316,0.006410286761820316,0.006410286761820316,0.006410286761820316,0.006410286761820316,0.006410286761820316,0.006410286761820316,0.4974733591079712,0.006410286761820316,0.006410286761820316,0.18201321363449097,0.006410286761820316,0.006410286761820316,0.006410286761820316,0.006410286761820316,0.006410286761820316,0.006410286761820316,0.006410286761820316,0.006410286761820316,27,5,1
0.005494606215506792,0.005494606215506792,0.005494606215506792,0.005494606215506792,0.005494606215506792,0.005494606215506792,0.005494606215506792,0.005494606215506792,0.1484590321779251,0.005494606215506792,0.005494606215506792,0.005494606215506792,0.005494606215506792,0.29120516777038574,0.005494606215506792,0.2911037504673004,0.005494606215506792,0.005494606215506792,0.005494606215506792,0.005494606215506792,0.005494606215506792,0.005494606215506792,0.14835067093372345,0.005494606215506792,0.005494606215506792,0.005494606215506792,49,11,1
0.012820616364479065,0.012820616364479065,0.012820616364479065,0.012820616364479065,0.012820616364479065,0.012820616364479065,0.012820616364479065,0.012820616364479065,0.012820616364479065,0.012820616364479065,0.012820616364479065,0.012820616364479065,0.012820616364479065,0.012820616364479065,0.012820616364479065,0.6794846057891846,0.012820616364479065,0.012820616364479065,0.012820616364479065,0.012820616364479065,0.012820616364479065,0.012820616364479065,0.012820616364479065,0.012820616364479065,0.012820616364479065,0.012820616364479065,17,3,1
0.34615516662597656,0.01282061543315649,0.01282061543315649,0.01282061543315649,0.01282061543315649,0.01282061543315649,0.01282061543315649,0.01282061543315649,0.01282061543315649,0.01282061543315649,0.01282061543315649,0.01282061543315649,0.01282061543315649,0.01282061543315649,0.01282061543315649,0.01282061543315649,0.01282061543315649,0.01282061543315649,0.01282061543315649,0.01282061543315649,0.01282061543315649,0.01282061543315649,0.01282061543315649,0.01282061543315649,0.3461500406265259,0.01282061543315649,6,2,1
0.0021368353627622128,0.057693928480148315,0.049189772456884384,0.0021368353627622128,0.05769011378288269,0.09896665811538696,0.0021368353627622128,0.057692479342222214,0.0021368353627622128,0.0593520849943161,0.0021368353627622128,0.0021368353627622128,0.10572635382413864,0.0021368353627622128,0.057691995054483414,0.30006203055381775,0.0021368353627622128,0.0021368353627622128,0.0661974772810936,0.05768456682562828,0.0021368353627622128,0.0021368353627622128,0.0021368353627622128,0.0021368353627622128,0.0021368353627622128,0.0021368353627622128,148,26,1
0.009615408256649971,0.009615408256649971,0.009615408256649971,0.009615408256649971,0.009615408256649971,0.009615408256649971,0.7596147656440735,0.009615408256649971,0.009615408256649971,0.009615408256649971,0.009615408256649971,0.009615408256649971,0.009615408256649971,0.009615408256649971,0.009615408256649971,0.009615408256649971,0.009615408256649971,0.009615408256649971,0.009615408256649971,0.009615408256649971,0.009615408256649971,0.009615408256649971,0.009615408256649971,0.009615408256649971,0.009615408256649971,0.009615408256649971,21,3,1
0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.5192305445671082,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,22,2,1
0.012820624746382236,0.012820624746382236,0.012820624746382236,0.012820624746382236,0.012820624746382236,0.012820624746382236,0.34615442156791687,0.012820624746382236,0.012820624746382236,0.012820624746382236,0.012820624746382236,0.012820624746382236,0.012820624746382236,0.012820624746382236,0.012820624746382236,0.012820624746382236,0.012820624746382236,0.012820624746382236,0.012820624746382236,0.012820624746382236,0.012820624746382236,0.34615060687065125,0.012820624746382236,0.012820624746382236,0.012820624746382236,0.012820624746382236,22,5,1
