0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,Sub-task B
0.005000242497771978,0.3128108084201813,0.005000242497771978,0.005000242497771978,0.29718509316444397,0.10500224679708481,0.005000242497771978,0.005000242497771978,0.005000242497771978,0.005000242497771978,0.10499521344900131,0.005000242497771978,0.005000242497771978,0.005000242497771978,0.005000242497771978,0.1050029844045639,0.005000242497771978,0.005000242497771978,0.005000242497771978,0.005000242497771978,65,12,1
0.025000080466270447,0.025000080466270447,0.025000080466270447,0.025000080466270447,0.025000080466270447,0.025000080466270447,0.025000080466270447,0.025000080466270447,0.025000080466270447,0.025000080466270447,0.025000080466270447,0.5249984264373779,0.025000080466270447,0.025000080466270447,0.025000080466270447,0.025000080466270447,0.025000080466270447,0.025000080466270447,0.025000080466270447,0.025000080466270447,6,1,1
0.09463007748126984,0.16484035551548004,0.0020834121387451887,0.0020834121387451887,0.23203107714653015,0.0020834121387451887,0.0020834121387451887,0.0020834121387451887,0.0020834121387451887,0.0020834121387451887,0.0020834121387451887,0.41622090339660645,0.0020834121387451887,0.0020834121387451887,0.0020834121387451887,0.0020834121387451887,0.0020834121387451887,0.061026401817798615,0.0020834121387451887,0.0020834121387451887,192,35,1
0.11136075109243393,0.005000231321901083,0.005000231321901083,0.005000231321901083,0.005000231321901083,0.005000231321901083,0.005000231321901083,0.005000231321901083,0.5730097889900208,0.005000231321901083,0.005000231321901083,0.005000231321901083,0.005000231321901083,0.005000231321901083,0.005000231321901083,0.005000231321901083,0.13062191009521484,0.10500384122133255,0.005000231321901083,0.005000231321901083,102,16,1
0.025000229477882385,0.025000229477882385,0.025000229477882385,0.025000229477882385,0.025000229477882385,0.5249956250190735,0.025000229477882385,0.025000229477882385,0.025000229477882385,0.025000229477882385,0.025000229477882385,0.025000229477882385,0.025000229477882385,0.025000229477882385,0.025000229477882385,0.025000229477882385,0.025000229477882385,0.025000229477882385,0.025000229477882385,0.025000229477882385,25,5,1
0.007142993155866861,0.007142993155866861,0.007142993155866861,0.007142993155866861,0.3842737376689911,0.007142993155866861,0.007142993155866861,0.007142993155866861,0.007142993155866861,0.007142993155866861,0.007142993155866861,0.007142993155866861,0.007142993155866861,0.25212952494621277,0.24216586351394653,0.007142993155866861,0.007142993155866861,0.007142993155866861,0.007142993155866861,0.007142993155866861,55,10,1
0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,14,2,1
0.0071430024690926075,0.0071430024690926075,0.0071430024690926075,0.0071430024690926075,0.0071430024690926075,0.0071430024690926075,0.0071430024690926075,0.2928546369075775,0.15000036358833313,0.0071430024690926075,0.0071430024690926075,0.0071430024690926075,0.27902039885520935,0.0071430024690926075,0.0071430024690926075,0.1638365536928177,0.0071430024690926075,0.0071430024690926075,0.0071430024690926075,0.0071430024690926075,75,14,1
0.2625042200088501,0.01250026747584343,0.01250026747584343,0.01250026747584343,0.01250026747584343,0.01250026747584343,0.01250026747584343,0.01250026747584343,0.01250026747584343,0.01250026747584343,0.26249566674232483,0.01250026747584343,0.01250026747584343,0.2624955475330353,0.01250026747584343,0.01250026747584343,0.01250026747584343,0.01250026747584343,0.01250026747584343,0.01250026747584343,38,6,0
0.010000303387641907,0.385590136051178,0.010000302456319332,0.010000302456319332,0.010000302456319332,0.19415108859539032,0.010000302456319332,0.010000302456319332,0.2502535879611969,0.010000302456319332,0.010000302456319332,0.010000302456319332,0.010000302456319332,0.010000302456319332,0.010000302456319332,0.010000302456319332,0.010000302456319332,0.010000302456319332,0.010000302456319332,0.010000302456319332,25,4,0
0.012500162236392498,0.012500162236392498,0.012500162236392498,0.012500162236392498,0.012500162236392498,0.012500162236392498,0.012500162236392498,0.012500162236392498,0.012500162236392498,0.012500162236392498,0.012500162236392498,0.012500162236392498,0.7624968886375427,0.012500162236392498,0.012500162236392498,0.012500162236392498,0.012500162236392498,0.012500162236392498,0.012500162236392498,0.012500162236392498,14,3,1
0.01250070333480835,0.01250070333480835,0.01250070333480835,0.26249954104423523,0.01250070333480835,0.01250070333480835,0.01250070333480835,0.01250070333480835,0.01250070333480835,0.01250070333480835,0.01250070333480835,0.01250070333480835,0.26247501373291016,0.01250070333480835,0.26251354813575745,0.01250070333480835,0.01250070333480835,0.01250070333480835,0.01250070333480835,0.01250070333480835,20,3,1
0.025000058114528656,0.025000058114528656,0.025000058114528656,0.025000058114528656,0.025000058114528656,0.025000058114528656,0.025000058114528656,0.025000058114528656,0.025000058114528656,0.025000058114528656,0.5249988436698914,0.025000058114528656,0.025000058114528656,0.025000058114528656,0.025000058114528656,0.025000058114528656,0.025000058114528656,0.025000058114528656,0.025000058114528656,0.025000058114528656,3,1,1
0.0033334384206682444,0.0033334384206682444,0.0033334384206682444,0.0033334384206682444,0.0033334384206682444,0.0033334384206682444,0.0033334384206682444,0.0033334384206682444,0.0033334384206682444,0.0033334384206682444,0.49166339635849,0.3150140643119812,0.0033334384206682444,0.06999676674604416,0.0033334384206682444,0.0033334384206682444,0.06999075412750244,0.0033334384206682444,0.0033334384206682444,0.0033334384206682444,178,27,1
0.008333636447787285,0.5762292146682739,0.008333636447787285,0.008333636447787285,0.008333636447787285,0.008333636447787285,0.008333636447787285,0.008333636447787285,0.008333636447787285,0.008333636447787285,0.008333636447787285,0.008333636447787285,0.008333636447787285,0.008333636447787285,0.27376532554626465,0.008333636447787285,0.008333636447787285,0.008333636447787285,0.008333636447787285,0.008333636447787285,34,6,1
0.010000376962125301,0.2099839448928833,0.010000376962125301,0.010000376962125301,0.010000376962125301,0.010000376962125301,0.010000376962125301,0.010000376962125301,0.010000376962125301,0.010000376962125301,0.010000376962125301,0.6100092530250549,0.010000376962125301,0.010000376962125301,0.010000376962125301,0.010000376962125301,0.010000376962125301,0.010000376962125301,0.010000376962125301,0.010000376962125301,31,5,1
0.008333656005561352,0.008333656005561352,0.008333656005561352,0.008333656005561352,0.008333656005561352,0.008333656005561352,0.008333656005561352,0.008333656005561352,0.008333656005561352,0.008333656005561352,0.43159013986587524,0.008333656936883926,0.22471769154071808,0.008333656005561352,0.008333656005561352,0.20202001929283142,0.008333656005561352,0.008333656005561352,0.008333656005561352,0.008333656005561352,50,6,1
0.17816123366355896,0.0033334821928292513,0.0033334821928292513,0.0033334821928292513,0.0033334821928292513,0.07439957559108734,0.0033334821928292513,0.0033334821928292513,0.40490803122520447,0.0699964165687561,0.0033334821928292513,0.0033334821928292513,0.1558638960123062,0.0033334821928292513,0.0033334821928292513,0.0033334821928292513,0.0033334821928292513,0.07000207901000977,0.0033334821928292513,0.0033334821928292513,128,21,1
0.2100045084953308,0.01000030804425478,0.01000030804425478,0.01000030804425478,0.01000030804425478,0.01000030804425478,0.01000030804425478,0.01000030804425478,0.6099899411201477,0.01000030804425478,0.01000030804425478,0.01000030804425478,0.010000308975577354,0.01000030804425478,0.01000030804425478,0.01000030804425478,0.01000030804425478,0.01000030804425478,0.01000030804425478,0.01000030804425478,69,11,1
0.016666900366544724,0.016666900366544724,0.016666900366544724,0.016666900366544724,0.016666900366544724,0.016666900366544724,0.016666900366544724,0.016666900366544724,0.6833288669586182,0.016666900366544724,0.016666900366544724,0.016666900366544724,0.016666900366544724,0.016666900366544724,0.016666900366544724,0.016666900366544724,0.016666900366544724,0.016666900366544724,0.016666900366544724,0.016666900366544724,26,4,1
0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,9,1,1
0.006250255741178989,0.006250255741178989,0.006250255741178989,0.006250255741178989,0.006250255741178989,0.006250255741178989,0.006250255741178989,0.006250255741178989,0.3812556564807892,0.006250255741178989,0.006250255741178989,0.006250255741178989,0.256252259016037,0.006250255741178989,0.1312367469072342,0.006250255741178989,0.1312512755393982,0.006250255741178989,0.006250255741178989,0.006250255741178989,54,11,1
0.016667140647768974,0.016667140647768974,0.016667140647768974,0.016667140647768974,0.35000479221343994,0.016667140647768974,0.016667140647768974,0.016667140647768974,0.016667140647768974,0.016667140647768974,0.016667140647768974,0.016667140647768974,0.016667140647768974,0.016667140647768974,0.3499866724014282,0.016667140647768974,0.016667140647768974,0.016667140647768974,0.016667140647768974,0.016667140647768974,16,3,1
0.007143022492527962,0.007143022492527962,0.5421419143676758,0.007143022492527962,0.007143023423850536,0.007143022492527962,0.007143022492527962,0.007143022492527962,0.007143022492527962,0.007143022492527962,0.007143022492527962,0.007143022492527962,0.007143022492527962,0.007143022492527962,0.007143022492527962,0.007143022492527962,0.3292836844921112,0.007143022492527962,0.007143022492527962,0.007143022492527962,41,9,1
0.7937514781951904,0.16874757409095764,0.002083386294543743,0.002083386294543743,0.002083386294543743,0.002083386294543743,0.002083386294543743,0.002083386294543743,0.002083386294543743,0.002083386294543743,0.002083386294543743,0.002083386294543743,0.002083386294543743,0.002083386294543743,0.002083386294543743,0.002083386294543743,0.002083386294543743,0.002083386294543743,0.002083386294543743,0.002083386294543743,158,24,1
0.008333521895110607,0.20832766592502594,0.008333521895110607,0.008333521895110607,0.008333521895110607,0.008333521895110607,0.008333521895110607,0.008333521895110607,0.3350030779838562,0.008333521895110607,0.008333521895110607,0.008333521895110607,0.31499937176704407,0.008333521895110607,0.008333521895110607,0.008333521895110607,0.008333521895110607,0.008333521895110607,0.008333521895110607,0.008333521895110607,37,7,1
0.02500002644956112,0.02500002644956112,0.02500002644956112,0.02500002644956112,0.02500002644956112,0.02500002644956112,0.02500002644956112,0.02500002644956112,0.02500002644956112,0.02500002644956112,0.02500002644956112,0.5249994993209839,0.02500002644956112,0.02500002644956112,0.02500002644956112,0.02500002644956112,0.02500002644956112,0.02500002644956112,0.02500002644956112,0.02500002644956112,22,4,1
0.00833341758698225,0.1749977320432663,0.008333418518304825,0.00833341758698225,0.00833341758698225,0.00833341758698225,0.00833341758698225,0.00833341758698225,0.00833341758698225,0.00833341758698225,0.00833341758698225,0.6750007271766663,0.00833341758698225,0.00833341758698225,0.00833341758698225,0.00833341758698225,0.00833341758698225,0.00833341758698225,0.00833341758698225,0.00833341758698225,40,6,0
0.012500164099037647,0.012500164099037647,0.012500164099037647,0.012500164099037647,0.012500164099037647,0.012500164099037647,0.012500164099037647,0.012500164099037647,0.5406157374382019,0.23438133299350739,0.012500164099037647,0.012500164099037647,0.012500164099037647,0.012500164099037647,0.012500164099037647,0.012500164099037647,0.012500164099037647,0.012500164099037647,0.012500164099037647,0.012500164099037647,33,5,1
0.016666732728481293,0.40273886919021606,0.016666732728481293,0.016666732728481293,0.016666732728481293,0.016666732728481293,0.016666732728481293,0.016666732728481293,0.016666732728481293,0.016666732728481293,0.016666732728481293,0.016666732728481293,0.016666732728481293,0.016666732728481293,0.016666732728481293,0.016666732728481293,0.016666732728481293,0.29725995659828186,0.016666732728481293,0.016666732728481293,26,5,1
0.016666807234287262,0.016666807234287262,0.016666807234287262,0.016666807234287262,0.016666807234287262,0.016666807234287262,0.016666807234287262,0.016666807234287262,0.016666807234287262,0.016666807234287262,0.016666807234287262,0.6833306550979614,0.016666807234287262,0.016666807234287262,0.016666807234287262,0.016666807234287262,0.016666807234287262,0.016666807234287262,0.016666807234287262,0.016666807234287262,25,5,1
0.0021740314550697803,0.0021740314550697803,0.0021740314550697803,0.0021740314550697803,0.0021740314550697803,0.05262693390250206,0.0021740314550697803,0.0021740314550697803,0.7756291031837463,0.0021740314550697803,0.0021740314550697803,0.0021740314550697803,0.0021740314550697803,0.0021740314550697803,0.0021740314550697803,0.0021740314550697803,0.13478544354438782,0.0021740314550697803,0.0021740314550697803,0.0021740314550697803,238,38,1
0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,21,4,1
0.016666773706674576,0.016666773706674576,0.016666773706674576,0.016666773706674576,0.016666773706674576,0.34999826550483704,0.016666773706674576,0.016666773706674576,0.016666773706674576,0.016666773706674576,0.016666773706674576,0.016666773706674576,0.016666773706674576,0.016666773706674576,0.016666773706674576,0.016666773706674576,0.016666773706674576,0.016666773706674576,0.016666773706674576,0.3499997854232788,32,5,1
0.012500341050326824,0.012500341050326824,0.012500341050326824,0.012500341050326824,0.012500341050326824,0.012500341050326824,0.012500341050326824,0.012500341050326824,0.5125032663345337,0.012500341050326824,0.012500341050326824,0.012500341050326824,0.012500341050326824,0.012500341050326824,0.26249057054519653,0.012500341050326824,0.012500341050326824,0.012500341050326824,0.012500341050326824,0.012500341050326824,18,3,1
0.005000181030482054,0.005000181030482054,0.005000181030482054,0.005000181030482054,0.005000181030482054,0.005000181030482054,0.005000181030482054,0.005000181030482054,0.00500018335878849,0.005000181030482054,0.20499198138713837,0.4050041735172272,0.005000181030482054,0.005000181030482054,0.10500247776508331,0.005000181030482054,0.2049984335899353,0.005000181030482054,0.005000181030482054,0.005000181030482054,86,15,1
0.016666943207383156,0.3499910235404968,0.016666943207383156,0.016666943207383156,0.016666943207383156,0.016666943207383156,0.016666943207383156,0.016666943207383156,0.016666943207383156,0.016666943207383156,0.016666943207383156,0.3500039577484131,0.016666943207383156,0.016666943207383156,0.016666943207383156,0.016666943207383156,0.016666943207383156,0.016666943207383156,0.016666943207383156,0.016666943207383156,14,3,1
0.01250009797513485,0.01250009797513485,0.762498140335083,0.01250009797513485,0.01250009797513485,0.01250009797513485,0.01250009797513485,0.01250009797513485,0.01250009797513485,0.01250009797513485,0.01250009797513485,0.01250009797513485,0.01250009797513485,0.01250009797513485,0.01250009797513485,0.01250009797513485,0.01250009797513485,0.01250009797513485,0.01250009797513485,0.01250009797513485,34,5,1
0.01666673645377159,0.01666673645377159,0.01666673645377159,0.01666673645377159,0.01666673645377159,0.34999892115592957,0.01666673645377159,0.01666673645377159,0.01666673645377159,0.01666673645377159,0.01666673645377159,0.3499998450279236,0.01666673645377159,0.01666673645377159,0.01666673645377159,0.01666673645377159,0.01666673645377159,0.01666673645377159,0.01666673645377159,0.01666673645377159,23,4,1
0.20500966906547546,0.3073631227016449,0.0050002639181911945,0.0050002639181911945,0.0050002639181911945,0.0050002639181911945,0.0050002639181911945,0.0050002639181911945,0.12921588122844696,0.0050002639181911945,0.0050002639181911945,0.0050002639181911945,0.19116802513599396,0.09223935008049011,0.0050002639181911945,0.0050002639181911945,0.005000264383852482,0.0050002639181911945,0.0050002639181911945,0.0050002639181911945,115,16,0
0.025000233203172684,0.025000233203172684,0.025000233203172684,0.025000233203172684,0.025000233203172684,0.025000233203172684,0.025000233203172684,0.025000233203172684,0.025000233203172684,0.025000233203172684,0.025000233203172684,0.025000233203172684,0.025000233203172684,0.025000233203172684,0.5249955654144287,0.025000233203172684,0.025000233203172684,0.025000233203172684,0.025000233203172684,0.025000233203172684,23,5,1
0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,4,1,1
0.010000486858189106,0.010000486858189106,0.1938004046678543,0.010000486858189106,0.010000486858189106,0.010000486858189106,0.010000486858189106,0.010000486858189106,0.2261940985918045,0.010000486858189106,0.010000486858189106,0.010000486858189106,0.010000486858189106,0.010000486858189106,0.010000486858189106,0.010000486858189106,0.21000181138515472,0.010000486858189106,0.010000486858189106,0.20999588072299957,33,6,1
0.006250261794775724,0.006250261794775724,0.006250261794775724,0.006250261794775724,0.006250261794775724,0.006250261794775724,0.22399789094924927,0.1792726218700409,0.006250261794775724,0.006250261794775724,0.006250261794775724,0.006250261794775724,0.006250261794775724,0.13124597072601318,0.36547932028770447,0.006250261794775724,0.006250261794775724,0.006250261794775724,0.006250261794775724,0.006250261794775724,57,10,1
0.003125106915831566,0.003125106915831566,0.06609105318784714,0.3740847408771515,0.003125106915831566,0.003125106915831566,0.2818250358104706,0.003125106915831566,0.003125106915831566,0.003125106915831566,0.06422273069620132,0.003125106915831566,0.003125106915831566,0.003125106915831566,0.003125106915831566,0.003125106915831566,0.003125106915831566,0.003125106915831566,0.16689984500408173,0.003125106915831566,155,29,0
0.012500129640102386,0.012500129640102386,0.012500129640102386,0.012500129640102386,0.012500129640102386,0.012500129640102386,0.5125012397766113,0.012500129640102386,0.012500129640102386,0.012500129640102386,0.012500129640102386,0.012500129640102386,0.012500129640102386,0.012500129640102386,0.012500129640102386,0.012500129640102386,0.012500129640102386,0.2624964118003845,0.012500129640102386,0.012500129640102386,84,13,0
0.005555800162255764,0.005555800162255764,0.005555800162255764,0.005555800162255764,0.005555800162255764,0.22777695953845978,0.005555800162255764,0.1780652552843094,0.005555800162255764,0.11666857451200485,0.005555800162255764,0.005555800162255764,0.005555800162255764,0.005555800162255764,0.005555800162255764,0.005555800162255764,0.005555800162255764,0.005555800162255764,0.20554040372371674,0.18861174583435059,159,27,0
